area,point,data_type,data_file_name
新潟県,中条,寡照年,min54181.txt
新潟県,下関,平均年,mea54191.txt
新潟県,下関,多照年,max54191.txt
新潟県,下関,寡照年,min54191.txt
新潟県,新潟,平均年,mea54232.txt
新潟県,新潟,多照年,max54232.txt
新潟県,新潟,寡照年,min54232.txt
新潟県,羽茂,平均年,mea54271.txt
新潟県,羽茂,多照年,max54271.txt
新潟県,羽茂,寡照年,min54271.txt
新潟県,新津,平均年,mea54296.txt
新潟県,新津,多照年,max54296.txt
新潟県,新津,寡照年,min54296.txt
新潟県,巻,平均年,mea54341.txt
新潟県,巻,多照年,max54341.txt
新潟県,巻,寡照年,min54341.txt
新潟県,寺泊,平均年,mea54387.txt
新潟県,寺泊,多照年,max54387.txt
新潟県,寺泊,寡照年,min54387.txt
新潟県,三条,平均年,mea54396.txt
新潟県,三条,多照年,max54396.txt
新潟県,三条,寡照年,min54396.txt
新潟県,津川,平均年,mea54421.txt
新潟県,津川,多照年,max54421.txt
新潟県,津川,寡照年,min54421.txt
新潟県,長岡,平均年,mea54501.txt
新潟県,長岡,多照年,max54501.txt
新潟県,長岡,寡照年,min54501.txt
新潟県,柏崎,平均年,mea54541.txt
新潟県,柏崎,多照年,max54541.txt
新潟県,柏崎,寡照年,min54541.txt
新潟県,入広瀬,平均年,mea54566.txt
新潟県,入広瀬,多照年,max54566.txt
新潟県,入広瀬,寡照年,min54566.txt
新潟県,大潟,平均年,mea54586.txt
新潟県,大潟,多照年,max54586.txt
新潟県,大潟,寡照年,min54586.txt
新潟県,小出,平均年,mea54616.txt
新潟県,小出,多照年,max54616.txt
新潟県,小出,寡照年,min54616.txt
新潟県,高田,平均年,mea54651.txt
新潟県,高田,多照年,max54651.txt
新潟県,高田,寡照年,min54651.txt
新潟県,安塚,平均年,mea54661.txt
新潟県,安塚,多照年,max54661.txt
新潟県,安塚,寡照年,min54661.txt
新潟県,十日町,平均年,mea54676.txt
新潟県,十日町,多照年,max54676.txt
新潟県,十日町,寡照年,min54676.txt
新潟県,糸魚川,平均年,mea54711.txt
新潟県,糸魚川,多照年,max54711.txt
新潟県,糸魚川,寡照年,min54711.txt
新潟県,能生,平均年,mea54721.txt
新潟県,能生,多照年,max54721.txt
新潟県,能生,寡照年,min54721.txt
新潟県,関山,平均年,mea54816.txt
新潟県,関山,多照年,max54816.txt
新潟県,関山,寡照年,min54816.txt
新潟県,津南,平均年,mea54836.txt
新潟県,津南,多照年,max54836.txt
新潟県,津南,寡照年,min54836.txt
新潟県,湯沢,平均年,mea54841.txt
新潟県,湯沢,多照年,max54841.txt
新潟県,湯沢,寡照年,min54841.txt
富山県,泊,平均年,mea55021.txt
富山県,泊,多照年,max55021.txt
富山県,泊,寡照年,min55021.txt
富山県,氷見,平均年,mea55041.txt
富山県,氷見,多照年,max55041.txt
富山県,氷見,寡照年,min55041.txt
富山県,魚津,平均年,mea55056.txt
富山県,魚津,多照年,max55056.txt
富山県,魚津,寡照年,min55056.txt
富山県,伏木,平均年,mea55091.txt
富山県,伏木,多照年,max55091.txt
富山県,伏木,寡照年,min55091.txt
富山県,富山,平均年,mea55102.txt
富山県,富山,多照年,max55102.txt
富山県,富山,寡照年,min55102.txt
富山県,砺波,平均年,mea55141.txt
富山県,砺波,多照年,max55141.txt
富山県,砺波,寡照年,min55141.txt
富山県,上市,平均年,mea55166.txt
富山県,上市,多照年,max55166.txt
富山県,上市,寡照年,min55166.txt
富山県,南砺高宮,平均年,mea55191.txt
富山県,南砺高宮,多照年,max55191.txt
富山県,南砺高宮,寡照年,min55191.txt
富山県,八尾,平均年,mea55206.txt
富山県,八尾,多照年,max55206.txt
富山県,八尾,寡照年,min55206.txt
石川県,珠洲,平均年,mea56036.txt
石川県,珠洲,多照年,max56036.txt
石川県,珠洲,寡照年,min56036.txt
石川県,輪島,平均年,mea56052.txt
石川県,輪島,多照年,max56052.txt
石川県,輪島,寡照年,min56052.txt
石川県,志賀,平均年,mea56116.txt
石川県,志賀,多照年,max56116.txt
石川県,志賀,寡照年,min56116.txt
石川県,七尾,平均年,mea56146.txt
石川県,七尾,多照年,max56146.txt
石川県,七尾,寡照年,min56146.txt
石川県,羽咋,平均年,mea56176.txt
石川県,羽咋,多照年,max56176.txt
石川県,羽咋,寡照年,min56176.txt
石川県,かほく,平均年,mea56186.txt
石川県,かほく,多照年,max56186.txt
石川県,かほく,寡照年,min56186.txt
石川県,金沢,平均年,mea56227.txt
石川県,金沢,多照年,max56227.txt
石川県,金沢,寡照年,min56227.txt
石川県,小松,平均年,mea56276.txt
石川県,小松,多照年,max56276.txt
石川県,小松,寡照年,min56276.txt
石川県,白山吉野,平均年,mea56286.txt
石川県,白山吉野,多照年,max56286.txt
石川県,白山吉野,寡照年,min56286.txt
石川県,栢野,平均年,mea56301.txt
石川県,栢野,多照年,max56301.txt
石川県,栢野,寡照年,min56301.txt
福井県,三国,平均年,mea57001.txt
福井県,三国,多照年,max57001.txt
福井県,三国,寡照年,min57001.txt
福井県,越廼,平均年,mea57051.txt
福井県,越廼,多照年,max57051.txt
福井県,越廼,寡照年,min57051.txt
福井県,福井,平均年,mea57066.txt
福井県,福井,多照年,max57066.txt
福井県,福井,寡照年,min57066.txt
福井県,勝山,平均年,mea57082.txt
福井県,勝山,多照年,max57082.txt
福井県,勝山,寡照年,min57082.txt
福井県,大野,平均年,mea57121.txt
福井県,大野,多照年,max57121.txt
福井県,大野,寡照年,min57121.txt
福井県,今庄,平均年,mea57206.txt
福井県,今庄,多照年,max57206.txt
福井県,今庄,寡照年,min57206.txt
福井県,敦賀,平均年,mea57248.txt
福井県,敦賀,多照年,max57248.txt
福井県,敦賀,寡照年,min57248.txt
福井県,美浜,平均年,mea57286.txt
福井県,美浜,多照年,max57286.txt
福井県,美浜,寡照年,min57286.txt
福井県,小浜,平均年,mea57317.txt
福井県,小浜,多照年,max57317.txt
福井県,小浜,寡照年,min57317.txt
滋賀県,今津,平均年,mea60051.txt
滋賀県,今津,多照年,max60051.txt
滋賀県,今津,寡照年,min60051.txt
滋賀県,長浜,平均年,mea60061.txt
滋賀県,長浜,多照年,max60061.txt
滋賀県,長浜,寡照年,min60061.txt
滋賀県,南小松,平均年,mea60116.txt
滋賀県,南小松,多照年,max60116.txt
滋賀県,南小松,寡照年,min60116.txt
滋賀県,彦根,平均年,mea60131.txt
滋賀県,彦根,多照年,max60131.txt
滋賀県,彦根,寡照年,min60131.txt
滋賀県,東近江,平均年,mea60196.txt
滋賀県,東近江,多照年,max60196.txt
滋賀県,東近江,寡照年,min60196.txt
滋賀県,大津,平均年,mea60216.txt
滋賀県,大津,多照年,max60216.txt
滋賀県,大津,寡照年,min60216.txt
滋賀県,信楽,平均年,mea60226.txt
滋賀県,信楽,多照年,max60226.txt
滋賀県,信楽,寡照年,min60226.txt
滋賀県,土山,平均年,mea60236.txt
滋賀県,土山,多照年,max60236.txt
滋賀県,土山,寡照年,min60236.txt
京都府,間人,平均年,mea61001.txt
京都府,間人,多照年,max61001.txt
京都府,間人,寡照年,min61001.txt
京都府,宮津,平均年,mea61076.txt
京都府,宮津,多照年,max61076.txt
京都府,宮津,寡照年,min61076.txt
京都府,舞鶴,平均年,mea61111.txt
京都府,舞鶴,多照年,max61111.txt
京都府,舞鶴,寡照年,min61111.txt
京都府,福知山,平均年,mea61187.txt
京都府,福知山,多照年,max61187.txt
京都府,福知山,寡照年,min61187.txt
京都府,美山,平均年,mea61206.txt
京都府,美山,多照年,max61206.txt
京都府,美山,寡照年,min61206.txt
京都府,園部,平均年,mea61242.txt
京都府,園部,多照年,max61242.txt
京都府,園部,寡照年,min61242.txt
京都府,京都,平均年,mea61286.txt
京都府,京都,多照年,max61286.txt
京都府,京都,寡照年,min61286.txt
京都府,京田辺,平均年,mea61326.txt
京都府,京田辺,多照年,max61326.txt
京都府,京田辺,寡照年,min61326.txt
大阪府,能勢,平均年,mea62016.txt
大阪府,能勢,多照年,max62016.txt
大阪府,能勢,寡照年,min62016.txt
大阪府,枚方,平均年,mea62046.txt
大阪府,枚方,多照年,max62046.txt
大阪府,枚方,寡照年,min62046.txt
大阪府,大阪,平均年,mea62078.txt
大阪府,大阪,多照年,max62078.txt
大阪府,大阪,寡照年,min62078.txt
大阪府,生駒山,平均年,mea62081.txt
大阪府,生駒山,多照年,max62081.txt
大阪府,生駒山,寡照年,min62081.txt
大阪府,堺,平均年,mea62091.txt
大阪府,堺,多照年,max62091.txt
大阪府,堺,寡照年,min62091.txt
大阪府,熊取,平均年,mea62131.txt
大阪府,熊取,多照年,max62131.txt
大阪府,熊取,寡照年,min62131.txt
兵庫県,香住,平均年,mea63016.txt
兵庫県,香住,多照年,max63016.txt
兵庫県,香住,寡照年,min63016.txt
兵庫県,豊岡,平均年,mea63051.txt
兵庫県,豊岡,多照年,max63051.txt
兵庫県,豊岡,寡照年,min63051.txt
兵庫県,兎和野高原,平均年,mea63071.txt
兵庫県,兎和野高原,多照年,max63071.txt
兵庫県,兎和野高原,寡照年,min63071.txt
兵庫県,和田山,平均年,mea63121.txt
兵庫県,和田山,多照年,max63121.txt
兵庫県,和田山,寡照年,min63121.txt
兵庫県,生野,平均年,mea63201.txt
兵庫県,生野,多照年,max63201.txt
兵庫県,生野,寡照年,min63201.txt
兵庫県,柏原,平均年,mea63216.txt
兵庫県,柏原,多照年,max63216.txt
兵庫県,柏原,寡照年,min63216.txt
兵庫県,一宮,平均年,mea63251.txt
兵庫県,一宮,多照年,max63251.txt
兵庫県,一宮,寡照年,min63251.txt
兵庫県,福崎,平均年,mea63321.txt
兵庫県,福崎,多照年,max63321.txt
兵庫県,福崎,寡照年,min63321.txt
兵庫県,西脇,平均年,mea63331.txt
兵庫県,西脇,多照年,max63331.txt
兵庫県,西脇,寡照年,min63331.txt
兵庫県,上郡,平均年,mea63366.txt
兵庫県,上郡,多照年,max63366.txt
兵庫県,上郡,寡照年,min63366.txt
兵庫県,姫路,平均年,mea63383.txt
兵庫県,姫路,多照年,max63383.txt
兵庫県,姫路,寡照年,min63383.txt
兵庫県,三田,平均年,mea63411.txt
兵庫県,三田,多照年,max63411.txt
兵庫県,三田,寡照年,min63411.txt
兵庫県,三木,平均年,mea63461.txt
兵庫県,三木,多照年,max63461.txt
兵庫県,三木,寡照年,min63461.txt
兵庫県,家島,平均年,mea63491.txt
兵庫県,家島,多照年,max63491.txt
兵庫県,家島,寡照年,min63491.txt
兵庫県,明石,平均年,mea63496.txt
兵庫県,明石,多照年,max63496.txt
兵庫県,明石,寡照年,min63496.txt
兵庫県,神戸,平均年,mea63518.txt
兵庫県,神戸,多照年,max63518.txt
兵庫県,神戸,寡照年,min63518.txt
兵庫県,郡家,平均年,mea63551.txt
兵庫県,郡家,多照年,max63551.txt
兵庫県,郡家,寡照年,min63551.txt
兵庫県,洲本,平均年,mea63576.txt
兵庫県,洲本,多照年,max63576.txt
兵庫県,洲本,寡照年,min63576.txt
兵庫県,南淡,平均年,mea63588.txt
兵庫県,南淡,多照年,max63588.txt
兵庫県,南淡,寡照年,min63588.txt
奈良県,奈良,平均年,mea64036.txt
奈良県,奈良,多照年,max64036.txt
奈良県,奈良,寡照年,min64036.txt
奈良県,針,平均年,mea64041.txt
奈良県,針,多照年,max64041.txt
奈良県,針,寡照年,min64041.txt
奈良県,大宇陀,平均年,mea64101.txt
奈良県,大宇陀,多照年,max64101.txt
奈良県,大宇陀,寡照年,min64101.txt
奈良県,五條,平均年,mea64127.txt
奈良県,五條,多照年,max64127.txt
奈良県,五條,寡照年,min64127.txt
奈良県,上北山,平均年,mea64206.txt
奈良県,上北山,多照年,max64206.txt
奈良県,上北山,寡照年,min64206.txt
奈良県,風屋,平均年,mea64227.txt
奈良県,風屋,多照年,max64227.txt
奈良県,風屋,寡照年,min64227.txt
和歌山県,かつらぎ,平均年,mea65026.txt
和歌山県,かつらぎ,多照年,max65026.txt
和歌山県,かつらぎ,寡照年,min65026.txt
和歌山県,和歌山,平均年,mea65042.txt
和歌山県,和歌山,多照年,max65042.txt
和歌山県,和歌山,寡照年,min65042.txt
和歌山県,高野山,平均年,mea65061.txt
和歌山県,高野山,多照年,max65061.txt
和歌山県,高野山,寡照年,min65061.txt
和歌山県,清水,平均年,mea65121.txt
和歌山県,清水,多照年,max65121.txt
和歌山県,清水,寡照年,min65121.txt
和歌山県,龍神,平均年,mea65162.txt
和歌山県,龍神,多照年,max65162.txt
和歌山県,龍神,寡照年,min65162.txt
和歌山県,川辺,平均年,mea65201.txt
和歌山県,川辺,多照年,max65201.txt
和歌山県,川辺,寡照年,min65201.txt
和歌山県,栗栖川,平均年,mea65256.txt
和歌山県,栗栖川,多照年,max65256.txt
和歌山県,栗栖川,寡照年,min65256.txt
和歌山県,新宮,平均年,mea65276.txt
和歌山県,新宮,多照年,max65276.txt
和歌山県,新宮,寡照年,min65276.txt
和歌山県,白浜,平均年,mea65287.txt
和歌山県,白浜,多照年,max65287.txt
和歌山県,白浜,寡照年,min65287.txt
和歌山県,西川,平均年,mea65306.txt
和歌山県,西川,多照年,max65306.txt
和歌山県,西川,寡照年,min65306.txt
和歌山県,潮岬,平均年,mea65356.txt
和歌山県,潮岬,多照年,max65356.txt
和歌山県,潮岬,寡照年,min65356.txt
岡山県,上長田,平均年,mea66046.txt
岡山県,上長田,多照年,max66046.txt
岡山県,上長田,寡照年,min66046.txt
岡山県,千屋,平均年,mea66091.txt
岡山県,千屋,多照年,max66091.txt
岡山県,千屋,寡照年,min66091.txt
岡山県,奈義,平均年,mea66127.txt
岡山県,奈義,多照年,max66127.txt
岡山県,奈義,寡照年,min66127.txt
岡山県,今岡,平均年,mea66136.txt
岡山県,今岡,多照年,max66136.txt
岡山県,今岡,寡照年,min66136.txt
岡山県,久世,平均年,mea66171.txt
岡山県,久世,多照年,max66171.txt
岡山県,久世,寡照年,min66171.txt
岡山県,津山,平均年,mea66186.txt
岡山県,津山,多照年,max66186.txt
岡山県,津山,寡照年,min66186.txt
岡山県,新見,平均年,mea66221.txt
岡山県,新見,多照年,max66221.txt
岡山県,新見,寡照年,min66221.txt
岡山県,福渡,平均年,mea66296.txt
岡山県,福渡,多照年,max66296.txt
岡山県,福渡,寡照年,min66296.txt
岡山県,和気,平均年,mea66306.txt
岡山県,和気,多照年,max66306.txt
岡山県,和気,寡照年,min66306.txt
岡山県,高梁,平均年,mea66336.txt
岡山県,高梁,多照年,max66336.txt
岡山県,高梁,寡照年,min66336.txt
岡山県,岡山,平均年,mea66408.txt
岡山県,岡山,多照年,max66408.txt
岡山県,岡山,寡照年,min66408.txt
岡山県,虫明,平均年,mea66421.txt
岡山県,虫明,多照年,max66421.txt
岡山県,虫明,寡照年,min66421.txt
岡山県,倉敷,平均年,mea66446.txt
岡山県,倉敷,多照年,max66446.txt
岡山県,倉敷,寡照年,min66446.txt
岡山県,笠岡,平均年,mea66481.txt
岡山県,笠岡,多照年,max66481.txt
岡山県,笠岡,寡照年,min66481.txt
岡山県,玉野,平均年,mea66501.txt
岡山県,玉野,多照年,max66501.txt
岡山県,玉野,寡照年,min66501.txt
広島県,高野,平均年,mea67016.txt
広島県,高野,多照年,max67016.txt
広島県,高野,寡照年,min67016.txt
広島県,三次,平均年,mea67106.txt
広島県,三次,多照年,max67106.txt
広島県,三次,寡照年,min67106.txt
広島県,庄原,平均年,mea67116.txt
広島県,庄原,多照年,max67116.txt
広島県,庄原,寡照年,min67116.txt
広島県,大朝,平均年,mea67151.txt
広島県,大朝,多照年,max67151.txt
広島県,大朝,寡照年,min67151.txt
広島県,油木,平均年,mea67191.txt
広島県,油木,多照年,max67191.txt
広島県,油木,寡照年,min67191.txt
広島県,加計,平均年,mea67212.txt
広島県,加計,多照年,max67212.txt
広島県,加計,寡照年,min67212.txt
広島県,三入,平均年,mea67292.txt
広島県,三入,多照年,max67292.txt
広島県,三入,寡照年,min67292.txt
広島県,世羅,平均年,mea67316.txt
広島県,世羅,多照年,max67316.txt
広島県,世羅,寡照年,min67316.txt
広島県,府中,平均年,mea67326.txt
広島県,府中,多照年,max67326.txt
広島県,府中,寡照年,min67326.txt
広島県,東広島,平均年,mea67376.txt
広島県,東広島,多照年,max67376.txt
広島県,東広島,寡照年,min67376.txt
広島県,福山,平均年,mea67401.txt
広島県,福山,多照年,max67401.txt
広島県,福山,寡照年,min67401.txt
広島県,廿日市津田,平均年,mea67421.txt
広島県,廿日市津田,多照年,max67421.txt
広島県,廿日市津田,寡照年,min67421.txt
広島県,広島,平均年,mea67437.txt
広島県,広島,多照年,max67437.txt
広島県,広島,寡照年,min67437.txt
広島県,竹原,平均年,mea67461.txt
広島県,竹原,多照年,max67461.txt
広島県,竹原,寡照年,min67461.txt
広島県,生口島,平均年,mea67471.txt
広島県,生口島,多照年,max67471.txt
広島県,生口島,寡照年,min67471.txt
広島県,大竹,平均年,mea67496.txt
広島県,大竹,多照年,max67496.txt
広島県,大竹,寡照年,min67496.txt
広島県,呉,平均年,mea67511.txt
広島県,呉,多照年,max67511.txt
広島県,呉,寡照年,min67511.txt
広島県,呉市蒲刈,平均年,mea67576.txt
広島県,呉市蒲刈,多照年,max67576.txt
広島県,呉市蒲刈,寡照年,min67576.txt
島根県,西郷,平均年,mea68022.txt
島根県,西郷,多照年,max68022.txt
島根県,西郷,寡照年,min68022.txt
島根県,海士,平均年,mea68056.txt
島根県,海士,多照年,max68056.txt
島根県,海士,寡照年,min68056.txt
島根県,鹿島,平均年,mea68091.txt
島根県,鹿島,多照年,max68091.txt
島根県,鹿島,寡照年,min68091.txt
島根県,松江,平均年,mea68132.txt
島根県,松江,多照年,max68132.txt
島根県,松江,寡照年,min68132.txt
島根県,出雲,平均年,mea68156.txt
島根県,出雲,多照年,max68156.txt
島根県,出雲,寡照年,min68156.txt
島根県,大田,平均年,mea68246.txt
島根県,大田,多照年,max68246.txt
島根県,大田,寡照年,min68246.txt
島根県,掛合,平均年,mea68261.txt
島根県,掛合,多照年,max68261.txt
島根県,掛合,寡照年,min68261.txt
島根県,横田,平均年,mea68276.txt
島根県,横田,多照年,max68276.txt
島根県,横田,寡照年,min68276.txt
島根県,赤名,平均年,mea68306.txt
島根県,赤名,多照年,max68306.txt
島根県,赤名,寡照年,min68306.txt
島根県,川本,平均年,mea68351.txt
島根県,川本,多照年,max68351.txt
島根県,川本,寡照年,min68351.txt
島根県,浜田,平均年,mea68376.txt
島根県,浜田,多照年,max68376.txt
島根県,浜田,寡照年,min68376.txt
島根県,瑞穂,平均年,mea68401.txt
島根県,瑞穂,多照年,max68401.txt
島根県,瑞穂,寡照年,min68401.txt
島根県,弥栄,平均年,mea68431.txt
島根県,弥栄,多照年,max68431.txt
島根県,弥栄,寡照年,min68431.txt
島根県,益田,平均年,mea68462.txt
島根県,益田,多照年,max68462.txt
島根県,益田,寡照年,min68462.txt
島根県,津和野,平均年,mea68516.txt
島根県,津和野,多照年,max68516.txt
島根県,津和野,寡照年,min68516.txt
島根県,吉賀,平均年,mea68541.txt
島根県,吉賀,多照年,max68541.txt
島根県,吉賀,寡照年,min68541.txt
鳥取県,境,平均年,mea69006.txt
鳥取県,境,多照年,max69006.txt
鳥取県,境,寡照年,min69006.txt
鳥取県,塩津,平均年,mea69021.txt
鳥取県,塩津,多照年,max69021.txt
鳥取県,塩津,寡照年,min69021.txt
鳥取県,青谷,平均年,mea69041.txt
鳥取県,青谷,多照年,max69041.txt
鳥取県,青谷,寡照年,min69041.txt
鳥取県,岩井,平均年,mea69061.txt
鳥取県,岩井,多照年,max69061.txt
鳥取県,岩井,寡照年,min69061.txt
鳥取県,米子,平均年,mea69076.txt
鳥取県,米子,多照年,max69076.txt
鳥取県,米子,寡照年,min69076.txt
鳥取県,倉吉,平均年,mea69101.txt
鳥取県,倉吉,多照年,max69101.txt
鳥取県,倉吉,寡照年,min69101.txt
鳥取県,鳥取,平均年,mea69122.txt
鳥取県,鳥取,多照年,max69122.txt
鳥取県,鳥取,寡照年,min69122.txt
鳥取県,智頭,平均年,mea69246.txt
鳥取県,智頭,多照年,max69246.txt
鳥取県,智頭,寡照年,min69246.txt
鳥取県,茶屋,平均年,mea69271.txt
鳥取県,茶屋,多照年,max69271.txt
鳥取県,茶屋,寡照年,min69271.txt
徳島県,池田,平均年,mea71066.txt
徳島県,池田,多照年,max71066.txt
徳島県,池田,寡照年,min71066.txt
徳島県,穴吹,平均年,mea71087.txt
徳島県,穴吹,多照年,max71087.txt
徳島県,穴吹,寡照年,min71087.txt
徳島県,徳島,平均年,mea71106.txt
徳島県,徳島,多照年,max71106.txt
徳島県,徳島,寡照年,min71106.txt
徳島県,京上,平均年,mea71191.txt
徳島県,京上,多照年,max71191.txt
徳島県,京上,寡照年,min71191.txt
徳島県,蒲生田,平均年,mea71231.txt
徳島県,蒲生田,多照年,max71231.txt
徳島県,蒲生田,寡照年,min71231.txt
徳島県,木頭,平均年,mea71251.txt
徳島県,木頭,多照年,max71251.txt
徳島県,木頭,寡照年,min71251.txt
徳島県,日和佐,平均年,mea71266.txt
徳島県,日和佐,多照年,max71266.txt
徳島県,日和佐,寡照年,min71266.txt
徳島県,海陽,平均年,mea71291.txt
徳島県,海陽,多照年,max71291.txt
徳島県,海陽,寡照年,min71291.txt
香川県,内海,平均年,mea72061.txt
香川県,内海,多照年,max72061.txt
香川県,内海,寡照年,min72061.txt
香川県,高松,平均年,mea72086.txt
