area,point,data_type,data_file_name
香川県,高松,多照年,max72086.txt
香川県,高松,寡照年,min72086.txt
香川県,多度津,平均年,mea72111.txt
香川県,多度津,多照年,max72111.txt
香川県,多度津,寡照年,min72111.txt
香川県,滝宮,平均年,mea72121.txt
香川県,滝宮,多照年,max72121.txt
香川県,滝宮,寡照年,min72121.txt
香川県,引田,平均年,mea72146.txt
香川県,引田,多照年,max72146.txt
香川県,引田,寡照年,min72146.txt
香川県,財田,平均年,mea72161.txt
香川県,財田,多照年,max72161.txt
香川県,財田,寡照年,min72161.txt
愛媛県,大三島,平均年,mea73001.txt
愛媛県,大三島,多照年,max73001.txt
愛媛県,大三島,寡照年,min73001.txt
愛媛県,今治,平均年,mea73076.txt
愛媛県,今治,多照年,max73076.txt
愛媛県,今治,寡照年,min73076.txt
愛媛県,西条,平均年,mea73126.txt
愛媛県,西条,多照年,max73126.txt
愛媛県,西条,寡照年,min73126.txt
愛媛県,新居浜,平均年,mea73136.txt
愛媛県,新居浜,多照年,max73136.txt
愛媛県,新居浜,寡照年,min73136.txt
愛媛県,四国中央,平均年,mea73151.txt
愛媛県,四国中央,多照年,max73151.txt
愛媛県,四国中央,寡照年,min73151.txt
愛媛県,松山,平均年,mea73166.txt
愛媛県,松山,多照年,max73166.txt
愛媛県,松山,寡照年,min73166.txt
愛媛県,長浜,平均年,mea73256.txt
愛媛県,長浜,多照年,max73256.txt
愛媛県,長浜,寡照年,min73256.txt
愛媛県,久万,平均年,mea73276.txt
愛媛県,久万,多照年,max73276.txt
愛媛県,久万,寡照年,min73276.txt
愛媛県,大洲,平均年,mea73306.txt
愛媛県,大洲,多照年,max73306.txt
愛媛県,大洲,寡照年,min73306.txt
愛媛県,瀬戸,平均年,mea73341.txt
愛媛県,瀬戸,多照年,max73341.txt
愛媛県,瀬戸,寡照年,min73341.txt
愛媛県,宇和,平均年,mea73406.txt
愛媛県,宇和,多照年,max73406.txt
愛媛県,宇和,寡照年,min73406.txt
愛媛県,宇和島,平均年,mea73442.txt
愛媛県,宇和島,多照年,max73442.txt
愛媛県,宇和島,寡照年,min73442.txt
愛媛県,近永,平均年,mea73446.txt
愛媛県,近永,多照年,max73446.txt
愛媛県,近永,寡照年,min73446.txt
愛媛県,御荘,平均年,mea73516.txt
愛媛県,御荘,多照年,max73516.txt
愛媛県,御荘,寡照年,min73516.txt
高知県,本山,平均年,mea74071.txt
高知県,本山,多照年,max74071.txt
高知県,本山,寡照年,min74071.txt
高知県,大栃,平均年,mea74136.txt
高知県,大栃,多照年,max74136.txt
高知県,大栃,寡照年,min74136.txt
高知県,高知,平均年,mea74181.txt
高知県,高知,多照年,max74181.txt
高知県,高知,寡照年,min74181.txt
高知県,後免,平均年,mea74187.txt
高知県,後免,多照年,max74187.txt
高知県,後免,寡照年,min74187.txt
高知県,安芸,平均年,mea74271.txt
高知県,安芸,多照年,max74271.txt
高知県,安芸,寡照年,min74271.txt
高知県,梼原,平均年,mea74296.txt
高知県,梼原,多照年,max74296.txt
高知県,梼原,寡照年,min74296.txt
高知県,須崎,平均年,mea74311.txt
高知県,須崎,多照年,max74311.txt
高知県,須崎,寡照年,min74311.txt
高知県,窪川,平均年,mea74361.txt
高知県,窪川,多照年,max74361.txt
高知県,窪川,寡照年,min74361.txt
高知県,室戸岬,平均年,mea74372.txt
高知県,室戸岬,多照年,max74372.txt
高知県,室戸岬,寡照年,min74372.txt
高知県,江川崎,平均年,mea74381.txt
高知県,江川崎,多照年,max74381.txt
高知県,江川崎,寡照年,min74381.txt
高知県,佐賀,平均年,mea74436.txt
高知県,佐賀,多照年,max74436.txt
高知県,佐賀,寡照年,min74436.txt
高知県,宿毛,平均年,mea74447.txt
高知県,宿毛,多照年,max74447.txt
高知県,宿毛,寡照年,min74447.txt
高知県,中村,平均年,mea74456.txt
高知県,中村,多照年,max74456.txt
高知県,中村,寡照年,min74456.txt
高知県,清水,平均年,mea74516.txt
高知県,清水,多照年,max74516.txt
高知県,清水,寡照年,min74516.txt
山口県,須佐,平均年,mea81011.txt
山口県,須佐,多照年,max81011.txt
山口県,須佐,寡照年,min81011.txt
山口県,萩,平均年,mea81071.txt
山口県,萩,多照年,max81071.txt
山口県,萩,寡照年,min81071.txt
山口県,油谷,平均年,mea81116.txt
山口県,油谷,多照年,max81116.txt
山口県,油谷,寡照年,min81116.txt
山口県,徳佐,平均年,mea81151.txt
山口県,徳佐,多照年,max81151.txt
山口県,徳佐,寡照年,min81151.txt
山口県,秋吉台,平均年,mea81196.txt
山口県,秋吉台,多照年,max81196.txt
山口県,秋吉台,寡照年,min81196.txt
山口県,広瀬,平均年,mea81231.txt
山口県,広瀬,多照年,max81231.txt
山口県,広瀬,寡照年,min81231.txt
山口県,豊田,平均年,mea81266.txt
山口県,豊田,多照年,max81266.txt
山口県,豊田,寡照年,min81266.txt
山口県,山口,平均年,mea81286.txt
山口県,山口,多照年,max81286.txt
山口県,山口,寡照年,min81286.txt
山口県,岩国,平均年,mea81321.txt
山口県,岩国,多照年,max81321.txt
山口県,岩国,寡照年,min81321.txt
山口県,防府,平均年,mea81371.txt
山口県,防府,多照年,max81371.txt
山口県,防府,寡照年,min81371.txt
山口県,下松,平均年,mea81386.txt
山口県,下松,多照年,max81386.txt
山口県,下松,寡照年,min81386.txt
山口県,玖珂,平均年,mea81397.txt
山口県,玖珂,多照年,max81397.txt
山口県,玖珂,寡照年,min81397.txt
山口県,下関,平均年,mea81428.txt
山口県,下関,多照年,max81428.txt
山口県,下関,寡照年,min81428.txt
山口県,柳井,平均年,mea81481.txt
山口県,柳井,多照年,max81481.txt
山口県,柳井,寡照年,min81481.txt
山口県,安下庄,平均年,mea81486.txt
山口県,安下庄,多照年,max81486.txt
山口県,安下庄,寡照年,min81486.txt
福岡県,宗像,平均年,mea82046.txt
福岡県,宗像,多照年,max82046.txt
福岡県,宗像,寡照年,min82046.txt
福岡県,八幡,平均年,mea82056.txt
福岡県,八幡,多照年,max82056.txt
福岡県,八幡,寡照年,min82056.txt
福岡県,行橋,平均年,mea82101.txt
福岡県,行橋,多照年,max82101.txt
福岡県,行橋,寡照年,min82101.txt
福岡県,飯塚,平均年,mea82136.txt
福岡県,飯塚,多照年,max82136.txt
福岡県,飯塚,寡照年,min82136.txt
福岡県,前原,平均年,mea82171.txt
福岡県,前原,多照年,max82171.txt
福岡県,前原,寡照年,min82171.txt
福岡県,福岡,平均年,mea82182.txt
福岡県,福岡,多照年,max82182.txt
福岡県,福岡,寡照年,min82182.txt
福岡県,太宰府,平均年,mea82191.txt
福岡県,太宰府,多照年,max82191.txt
福岡県,太宰府,寡照年,min82191.txt
福岡県,添田,平均年,mea82206.txt
福岡県,添田,多照年,max82206.txt
福岡県,添田,寡照年,min82206.txt
福岡県,朝倉,平均年,mea82261.txt
福岡県,朝倉,多照年,max82261.txt
福岡県,朝倉,寡照年,min82261.txt
福岡県,久留米,平均年,mea82306.txt
福岡県,久留米,多照年,max82306.txt
福岡県,久留米,寡照年,min82306.txt
福岡県,黒木,平均年,mea82317.txt
福岡県,黒木,多照年,max82317.txt
福岡県,黒木,寡照年,min82317.txt
福岡県,大牟田,平均年,mea82361.txt
福岡県,大牟田,多照年,max82361.txt
福岡県,大牟田,寡照年,min82361.txt
大分県,国見,平均年,mea83021.txt
大分県,国見,多照年,max83021.txt
大分県,国見,寡照年,min83021.txt
大分県,中津,平均年,mea83046.txt
大分県,中津,多照年,max83046.txt
大分県,中津,寡照年,min83046.txt
大分県,豊後高田,平均年,mea83061.txt
大分県,豊後高田,多照年,max83061.txt
大分県,豊後高田,寡照年,min83061.txt
大分県,院内,平均年,mea83106.txt
大分県,院内,多照年,max83106.txt
大分県,院内,寡照年,min83106.txt
大分県,杵築,平均年,mea83121.txt
大分県,杵築,多照年,max83121.txt
大分県,杵築,寡照年,min83121.txt
大分県,日田,平均年,mea83137.txt
大分県,日田,多照年,max83137.txt
大分県,日田,寡照年,min83137.txt
大分県,玖珠,平均年,mea83191.txt
大分県,玖珠,多照年,max83191.txt
大分県,玖珠,寡照年,min83191.txt
大分県,湯布院,平均年,mea83201.txt
大分県,湯布院,多照年,max83201.txt
大分県,湯布院,寡照年,min83201.txt
大分県,大分,平均年,mea83216.txt
大分県,大分,多照年,max83216.txt
大分県,大分,寡照年,min83216.txt
大分県,犬飼,平均年,mea83341.txt
大分県,犬飼,多照年,max83341.txt
大分県,犬飼,寡照年,min83341.txt
大分県,竹田,平均年,mea83371.txt
大分県,竹田,多照年,max83371.txt
大分県,竹田,寡照年,min83371.txt
大分県,佐伯,平均年,mea83401.txt
大分県,佐伯,多照年,max83401.txt
大分県,佐伯,寡照年,min83401.txt
大分県,宇目,平均年,mea83431.txt
大分県,宇目,多照年,max83431.txt
大分県,宇目,寡照年,min83431.txt
大分県,蒲江,平均年,mea83476.txt
大分県,蒲江,多照年,max83476.txt
大分県,蒲江,寡照年,min83476.txt
長崎県,鰐浦,平均年,mea84012.txt
長崎県,鰐浦,多照年,max84012.txt
長崎県,鰐浦,寡照年,min84012.txt
長崎県,厳原,平均年,mea84072.txt
長崎県,厳原,多照年,max84072.txt
長崎県,厳原,寡照年,min84072.txt
長崎県,芦辺,平均年,mea84121.txt
長崎県,芦辺,多照年,max84121.txt
長崎県,芦辺,寡照年,min84121.txt
長崎県,平戸,平均年,mea84171.txt
長崎県,平戸,多照年,max84171.txt
長崎県,平戸,寡照年,min84171.txt
長崎県,松浦,平均年,mea84182.txt
長崎県,松浦,多照年,max84182.txt
長崎県,松浦,寡照年,min84182.txt
長崎県,佐世保,平均年,mea84266.txt
長崎県,佐世保,多照年,max84266.txt
長崎県,佐世保,寡照年,min84266.txt
長崎県,有川,平均年,mea84341.txt
長崎県,有川,多照年,max84341.txt
長崎県,有川,寡照年,min84341.txt
長崎県,大瀬戸,平均年,mea84356.txt
長崎県,大瀬戸,多照年,max84356.txt
長崎県,大瀬戸,寡照年,min84356.txt
長崎県,長崎,平均年,mea84496.txt
長崎県,長崎,多照年,max84496.txt
長崎県,長崎,寡照年,min84496.txt
長崎県,雲仙岳,平均年,mea84519.txt
長崎県,雲仙岳,多照年,max84519.txt
長崎県,雲仙岳,寡照年,min84519.txt
長崎県,島原,平均年,mea84523.txt
長崎県,島原,多照年,max84523.txt
長崎県,島原,寡照年,min84523.txt
長崎県,福江,平均年,mea84536.txt
長崎県,福江,多照年,max84536.txt
長崎県,福江,寡照年,min84536.txt
長崎県,口之津,平均年,mea84561.txt
長崎県,口之津,多照年,max84561.txt
長崎県,口之津,寡照年,min84561.txt
長崎県,野母崎,平均年,mea84596.txt
長崎県,野母崎,多照年,max84596.txt
長崎県,野母崎,寡照年,min84596.txt
佐賀県,枝去木,平均年,mea85031.txt
佐賀県,枝去木,多照年,max85031.txt
佐賀県,枝去木,寡照年,min85031.txt
佐賀県,伊万里,平均年,mea85116.txt
佐賀県,伊万里,多照年,max85116.txt
佐賀県,伊万里,寡照年,min85116.txt
佐賀県,佐賀,平均年,mea85142.txt
佐賀県,佐賀,多照年,max85142.txt
佐賀県,佐賀,寡照年,min85142.txt
佐賀県,嬉野,平均年,mea85161.txt
佐賀県,嬉野,多照年,max85161.txt
佐賀県,嬉野,寡照年,min85161.txt
佐賀県,白石,平均年,mea85166.txt
佐賀県,白石,多照年,max85166.txt
佐賀県,白石,寡照年,min85166.txt
熊本県,鹿北,平均年,mea86006.txt
熊本県,鹿北,多照年,max86006.txt
熊本県,鹿北,寡照年,min86006.txt
熊本県,南小国,平均年,mea86066.txt
熊本県,南小国,多照年,max86066.txt
熊本県,南小国,寡照年,min86066.txt
熊本県,岱明,平均年,mea86086.txt
熊本県,岱明,多照年,max86086.txt
熊本県,岱明,寡照年,min86086.txt
熊本県,菊池,平均年,mea86101.txt
熊本県,菊池,多照年,max86101.txt
熊本県,菊池,寡照年,min86101.txt
熊本県,阿蘇乙姫,平均年,mea86111.txt
熊本県,阿蘇乙姫,多照年,max86111.txt
熊本県,阿蘇乙姫,寡照年,min86111.txt
熊本県,熊本,平均年,mea86141.txt
熊本県,熊本,多照年,max86141.txt
熊本県,熊本,寡照年,min86141.txt
熊本県,阿蘇山,平均年,mea86156.txt
熊本県,阿蘇山,多照年,max86156.txt
熊本県,阿蘇山,寡照年,min86156.txt
熊本県,高森,平均年,mea86161.txt
熊本県,高森,多照年,max86161.txt
熊本県,高森,寡照年,min86161.txt
熊本県,三角,平均年,mea86216.txt
熊本県,三角,多照年,max86216.txt
熊本県,三角,寡照年,min86216.txt
熊本県,甲佐,平均年,mea86236.txt
熊本県,甲佐,多照年,max86236.txt
熊本県,甲佐,寡照年,min86236.txt
熊本県,松島,平均年,mea86271.txt
熊本県,松島,多照年,max86271.txt
熊本県,松島,寡照年,min86271.txt
熊本県,本渡,平均年,mea86316.txt
熊本県,本渡,多照年,max86316.txt
熊本県,本渡,寡照年,min86316.txt
熊本県,八代,平均年,mea86336.txt
熊本県,八代,多照年,max86336.txt
熊本県,八代,寡照年,min86336.txt
熊本県,水俣,平均年,mea86451.txt
熊本県,水俣,多照年,max86451.txt
熊本県,水俣,寡照年,min86451.txt
熊本県,人吉,平均年,mea86467.txt
熊本県,人吉,多照年,max86467.txt
熊本県,人吉,寡照年,min86467.txt
熊本県,上,平均年,mea86477.txt
熊本県,上,多照年,max86477.txt
熊本県,上,寡照年,min86477.txt
熊本県,牛深,平均年,mea86491.txt
熊本県,牛深,多照年,max86491.txt
熊本県,牛深,寡照年,min86491.txt
宮崎県,高千穂,平均年,mea87041.txt
宮崎県,高千穂,多照年,max87041.txt
宮崎県,高千穂,寡照年,min87041.txt
宮崎県,古江,平均年,mea87066.txt
宮崎県,古江,多照年,max87066.txt
宮崎県,古江,寡照年,min87066.txt
宮崎県,鞍岡,平均年,mea87071.txt
宮崎県,鞍岡,多照年,max87071.txt
宮崎県,鞍岡,寡照年,min87071.txt
宮崎県,延岡,平均年,mea87141.txt
宮崎県,延岡,多照年,max87141.txt
宮崎県,延岡,寡照年,min87141.txt
宮崎県,日向,平均年,mea87181.txt
宮崎県,日向,多照年,max87181.txt
宮崎県,日向,寡照年,min87181.txt
宮崎県,神門,平均年,mea87206.txt
宮崎県,神門,多照年,max87206.txt
宮崎県,神門,寡照年,min87206.txt
宮崎県,西米良,平均年,mea87231.txt
宮崎県,西米良,多照年,max87231.txt
宮崎県,西米良,寡照年,min87231.txt
宮崎県,高鍋,平均年,mea87292.txt
宮崎県,高鍋,多照年,max87292.txt
宮崎県,高鍋,寡照年,min87292.txt
宮崎県,加久藤,平均年,mea87301.txt
宮崎県,加久藤,多照年,max87301.txt
宮崎県,加久藤,寡照年,min87301.txt
宮崎県,西都,平均年,mea87331.txt
宮崎県,西都,多照年,max87331.txt
宮崎県,西都,寡照年,min87331.txt
宮崎県,小林,平均年,mea87352.txt
宮崎県,小林,多照年,max87352.txt
宮崎県,小林,寡照年,min87352.txt
宮崎県,宮崎,平均年,mea87376.txt
宮崎県,宮崎,多照年,max87376.txt
宮崎県,宮崎,寡照年,min87376.txt
宮崎県,青島,平均年,mea87411.txt
宮崎県,青島,多照年,max87411.txt
宮崎県,青島,寡照年,min87411.txt
宮崎県,都城,平均年,mea87426.txt
宮崎県,都城,多照年,max87426.txt
宮崎県,都城,寡照年,min87426.txt
宮崎県,油津,平均年,mea87492.txt
宮崎県,油津,多照年,max87492.txt
宮崎県,油津,寡照年,min87492.txt
宮崎県,串間,平均年,mea87501.txt
宮崎県,串間,多照年,max87501.txt
宮崎県,串間,寡照年,min87501.txt
鹿児島県,阿久根,平均年,mea88061.txt
鹿児島県,阿久根,多照年,max88061.txt
鹿児島県,阿久根,寡照年,min88061.txt
鹿児島県,大口,平均年,mea88081.txt
鹿児島県,大口,多照年,max88081.txt
鹿児島県,大口,寡照年,min88081.txt
鹿児島県,さつま柏原,平均年,mea88107.txt
鹿児島県,さつま柏原,多照年,max88107.txt
鹿児島県,さつま柏原,寡照年,min88107.txt
鹿児島県,中甑,平均年,mea88131.txt
鹿児島県,中甑,多照年,max88131.txt
鹿児島県,中甑,寡照年,min88131.txt
鹿児島県,川内,平均年,mea88151.txt
鹿児島県,川内,多照年,max88151.txt
鹿児島県,川内,寡照年,min88151.txt
鹿児島県,東市来,平均年,mea88261.txt
鹿児島県,東市来,多照年,max88261.txt
鹿児島県,東市来,寡照年,min88261.txt
鹿児島県,牧之原,平均年,mea88286.txt
鹿児島県,牧之原,多照年,max88286.txt
鹿児島県,牧之原,寡照年,min88286.txt
鹿児島県,鹿児島,平均年,mea88317.txt
鹿児島県,鹿児島,多照年,max88317.txt
鹿児島県,鹿児島,寡照年,min88317.txt
鹿児島県,輝北,平均年,mea88331.txt
鹿児島県,輝北,多照年,max88331.txt
鹿児島県,輝北,寡照年,min88331.txt
鹿児島県,加世田,平均年,mea88371.txt
鹿児島県,加世田,多照年,max88371.txt
鹿児島県,加世田,寡照年,min88371.txt
鹿児島県,志布志,平均年,mea88406.txt
鹿児島県,志布志,多照年,max88406.txt
鹿児島県,志布志,寡照年,min88406.txt
鹿児島県,喜入,平均年,mea88432.txt
鹿児島県,喜入,多照年,max88432.txt
鹿児島県,喜入,寡照年,min88432.txt
鹿児島県,鹿屋,平均年,mea88442.txt
鹿児島県,鹿屋,多照年,max88442.txt
鹿児島県,鹿屋,寡照年,min88442.txt
鹿児島県,肝付前田,平均年,mea88447.txt
鹿児島県,肝付前田,多照年,max88447.txt
鹿児島県,肝付前田,寡照年,min88447.txt
鹿児島県,枕崎,平均年,mea88466.txt
鹿児島県,枕崎,多照年,max88466.txt
鹿児島県,枕崎,寡照年,min88466.txt
鹿児島県,指宿,平均年,mea88486.txt
鹿児島県,指宿,多照年,max88486.txt
鹿児島県,指宿,寡照年,min88486.txt
鹿児島県,内之浦,平均年,mea88506.txt
鹿児島県,内之浦,多照年,max88506.txt
鹿児島県,内之浦,寡照年,min88506.txt
鹿児島県,田代,平均年,mea88536.txt
鹿児島県,田代,多照年,max88536.txt
鹿児島県,田代,寡照年,min88536.txt
鹿児島県(奄美),種子島,平均年,mea88612.txt
鹿児島県(奄美),種子島,多照年,max88612.txt
鹿児島県(奄美),種子島,寡照年,min88612.txt
鹿児島県(奄美),上中,平均年,mea88666.txt
鹿児島県(奄美),上中,多照年,max88666.txt
鹿児島県(奄美),上中,寡照年,min88666.txt
鹿児島県(奄美),屋久島,平均年,mea88686.txt
鹿児島県(奄美),屋久島,多照年,max88686.txt
鹿児島県(奄美),屋久島,寡照年,min88686.txt
鹿児島県(奄美),尾之間,平均年,mea88706.txt
鹿児島県(奄美),尾之間,多照年,max88706.txt
鹿児島県(奄美),尾之間,寡照年,min88706.txt
鹿児島県(奄美),名瀬,平均年,mea88836.txt
鹿児島県(奄美),名瀬,多照年,max88836.txt
鹿児島県(奄美),名瀬,寡照年,min88836.txt
鹿児島県(奄美),古仁屋,平均年,mea88901.txt
鹿児島県(奄美),古仁屋,多照年,max88901.txt
鹿児島県(奄美),古仁屋,寡照年,min88901.txt
鹿児島県(奄美),伊仙,平均年,mea88956.txt
鹿児島県(奄美),伊仙,多照年,max88956.txt
鹿児島県(奄美),伊仙,寡照年,min88956.txt
鹿児島県(奄美),沖永良部,平均年,mea88971.txt
鹿児島県(奄美),沖永良部,多照年,max88971.txt
鹿児島県(奄美),沖永良部,寡照年,min88971.txt
沖縄県,伊是名,平均年,mea91011.txt
沖縄県,伊是名,多照年,max91011.txt
沖縄県,伊是名,寡照年,min91011.txt
沖縄県,奥,平均年,mea91021.txt
沖縄県,奥,多照年,max91021.txt
沖縄県,奥,寡照年,min91021.txt
沖縄県,名護,平均年,mea91107.txt
沖縄県,名護,多照年,max91107.txt
沖縄県,名護,寡照年,min91107.txt
沖縄県,久米島,平均年,mea91146.txt
沖縄県,久米島,多照年,max91146.txt
沖縄県,久米島,寡照年,min91146.txt
沖縄県,宮城島,平均年,mea91166.txt
沖縄県,宮城島,多照年,max91166.txt
沖縄県,宮城島,寡照年,min91166.txt
沖縄県,渡嘉敷,平均年,mea91181.txt
沖縄県,渡嘉敷,多照年,max91181.txt
沖縄県,渡嘉敷,寡照年,min91181.txt
沖縄県,那覇,平均年,mea91197.txt
沖縄県,那覇,多照年,max91197.txt
沖縄県,那覇,寡照年,min91197.txt
沖縄県,糸数,平均年,mea91241.txt
沖縄県,糸数,多照年,max91241.txt
沖縄県,糸数,寡照年,min91241.txt
沖縄県(南北大東村),南大東,平均年,mea92011.txt
沖縄県(南北大東村),南大東,多照年,max92011.txt
沖縄県(南北大東村),南大東,寡照年,min92011.txt
沖縄県(宮古),伊良部,平均年,mea93011.txt
沖縄県(宮古),伊良部,多照年,max93011.txt
沖縄県(宮古),伊良部,寡照年,min93011.txt
沖縄県(宮古),宮古島,平均年,mea93041.txt
沖縄県(宮古),宮古島,多照年,max93041.txt
沖縄県(宮古),宮古島,寡照年,min93041.txt
沖縄県(宮古),多良間,平均年,mea93061.txt
沖縄県(宮古),多良間,多照年,max93061.txt
沖縄県(宮古),多良間,寡照年,min93061.txt
沖縄県(八重山),伊原間,平均年,mea94001.txt
沖縄県(八重山),伊原間,多照年,max94001.txt
沖縄県(八重山),伊原間,寡照年,min94001.txt
沖縄県(八重山),与那国島,平均年,mea94017.txt
沖縄県(八重山),与那国島,多照年,max94017.txt
沖縄県(八重山),与那国島,寡照年,min94017.txt
沖縄県(八重山),西表島,平均年,mea94062.txt
沖縄県(八重山),西表島,多照年,max94062.txt
沖縄県(八重山),西表島,寡照年,min94062.txt
沖縄県(八重山),石垣島,平均年,mea94081.txt
沖縄県(八重山),石垣島,多照年,max94081.txt
沖縄県(八重山),石垣島,寡照年,min94081.txt
沖縄県(八重山),大原,平均年,mea94101.txt
沖縄県(八重山),大原,多照年,max94101.txt
沖縄県(八重山),大原,寡照年,min94101.txt
沖縄県(八重山),波照間,平均年,mea94116.txt
沖縄県(八重山),波照間,多照年,max94116.txt
沖縄県(八重山),波照間,寡照年,min94116.txt
